FREQ,REF_AREA,VALUE,UNIT_MEASURE,UNIT_MULT,BREAKS,COVERAGE,TITLE_TS,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK
Q,NO,N,771,0,,,,2005-Q3,9.2702,A,F,
Q,NO,N,771,0,,,,2005-Q4,7.9922,A,F,
Q,NO,N,771,0,,,,2006-Q1,10.2996,A,F,
Q,NO,N,771,0,,,,2006-Q2,12.5683,A,F,
Q,NO,N,771,0,,,,2006-Q3,15.1625,A,F,
Q,NO,N,771,0,,,,2006-Q4,16.6065,A,F,
Q,NO,N,771,0,,,,2007-Q1,16.4686,A,F,
Q,NO,N,771,0,,,,2007-Q2,15.2104,A,F,
Q,NO,N,771,0,,,,2007-Q3,11.442,A,F,
Q,NO,N,771,0,,,,2007-Q4,7.5851,A,F,
Q,NO,N,771,0,,,,2008-Q1,3.6443,A,F,
Q,NO,N,771,0,,,,2008-Q2,1.1236,A,F,
Q,NO,N,771,0,,,,2008-Q3,-2.1097,A,F,
Q,NO,N,771,0,,,,2008-Q4,-6.9065,A,F,
Q,NO,N,771,0,,,,2009-Q1,-5.2039,A,F,
Q,NO,N,771,0,,,,2009-Q2,-1.5278,A,F,
Q,NO,N,771,0,,,,2009-Q3,3.7356,A,F,
Q,NO,N,771,0,,,,2009-Q4,11.592,A,F,
Q,NO,N,771,0,,,,2010-Q1,10.6825,A,F,
Q,NO,N,771,0,,,,2010-Q2,9.1678,A,F,
Q,NO,N,771,0,,,,2010-Q3,6.6482,A,F,
Q,NO,N,771,0,,,,2010-Q4,6.5097,A,F,
Q,NO,N,771,0,,,,2011-Q1,8.445,A,F,
Q,NO,N,771,0,,,,2011-Q2,7.3643,A,F,
Q,NO,N,771,0,,,,2011-Q3,8.3117,A,F,
Q,NO,N,771,0,,,,2011-Q4,7.9324,A,F,
Q,NO,N,771,0,,,,2012-Q1,6.3041,A,F,
Q,NO,N,771,0,,,,2012-Q2,6.8592,A,F,
Q,NO,N,771,0,,,,2012-Q3,7.0743,A,F,
Q,NO,N,771,0,,,,2012-Q4,6.8675,A,F,
Q,NO,N,771,0,,,,2013-Q1,6.2791,A,F,
Q,NO,N,771,0,,,,2013-Q2,5.7432,A,F,
Q,NO,N,771,0,,,,2013-Q3,3.1355,A,F,
Q,NO,N,771,0,,,,2013-Q4,1.0147,A,F,
Q,NO,N,771,0,,,,2014-Q1,0.3282,A,F,
Q,NO,N,771,0,,,,2014-Q2,1.3845,A,F,
Q,NO,N,771,0,,,,2014-Q3,3.4745,A,F,
Q,NO,N,771,0,,,,2014-Q4,5.8036,A,F,
Q,NO,N,771,0,,,,2015-Q1,7.1974,A,F,
Q,NO,N,771,0,,,,2015-Q2,6.6176,A,F,
Q,NO,N,771,0,,,,2015-Q3,6.086,A,F,
Q,NO,N,771,0,,,,2015-Q4,4.5359,A,F,
Q,NO,N,771,0,,,,2016-Q1,4.5778,A,F,
Q,NO,N,771,0,,,,2016-Q2,5.5172,A,F,
Q,NO,N,771,0,,,,2016-Q3,7.913,A,F,
Q,NO,N,771,0,,,,2016-Q4,10.0908,A,F,
Q,NO,N,771,0,,,,2017-Q1,10.1167,A,F,
Q,NO,N,771,0,,,,2017-Q2,6.9094,A,F,
Q,NO,N,771,0,,,,2017-Q3,2.4748,A,F,
Q,NO,N,771,0,,,,2017-Q4,0.7333,A,F,
Q,NO,N,771,0,,,,2018-Q1,-1.0601,A,F,
Q,NO,N,771,0,,,,2018-Q2,1.6594,A,F,
Q,NO,N,771,0,,,,2018-Q3,2.9517,A,F,
Q,NO,N,771,0,,,,2018-Q4,2.2748,A,F,
Q,NO,N,771,0,,,,2019-Q1,3.0357,A,F,
Q,NO,N,771,0,,,,2019-Q2,1.9759,A,F,
Q,NO,N,771,0,,,,2019-Q3,2.3458,A,F,
Q,NO,N,771,0,,,,2019-Q4,2.5801,A,F,
Q,NO,N,771,0,,,,2020-Q1,1.9064,A,F,
Q,NO,N,771,0,,,,2020-Q2,2.6959,A,F,
Q,NO,N,771,0,,,,2020-Q3,4.9236,A,F,
Q,NO,N,771,0,,,,2020-Q4,7.5455,A,F,
Q,NO,N,771,0,,,,2021-Q1,11.1395,A,F,
Q,NO,N,771,0,,,,2021-Q2,12.3872,A,F,
Q,NO,N,771,0,,,,2021-Q3,10.4369,A,F,
Q,NO,N,771,0,,,,2021-Q4,7.9839,A,F,
Q,NO,N,771,0,,,,2022-Q1,7.192,A,F,
Q,NO,N,771,0,,,,2022-Q2,6.3504,A,F,
Q,NO,N,771,0,,,,2022-Q3,4.8352,A,F,
Q,NO,N,771,0,,,,2022-Q4,2.6139,A,F,
Q,NO,N,771,0,,,,2023-Q1,-0.0714,A,F,
Q,NO,N,771,0,,,,2023-Q2,-0.1373,A,F,
Q,NO,N,771,0,,,,2023-Q3,-1.2579,A,F,
Q,NO,N,771,0,,,,2023-Q4,-0.7278,A,F,
Q,NO,N,771,0,,,,2024-Q1,1.2143,A,F,
Q,NO,N,771,0,,,,2024-Q2,1.512,A,F,
Q,NO,N,771,0,,,,2024-Q3,3.2555,A,F,
Q,NO,N,771,0,,,,2024-Q4,4.8387,A,F,
Q,NO,N,771,0,,,,2025-Q1,6.4926,A,F,
Q,NO,N,771,0,,,,2025-Q2,4.5362,A,F,
Q,NO,N,771,0,,,,2025-Q3,5.0034,A,F,
Q,NO,N,771,0,,,,2025-Q4,5.9441,A,F,
Q,NO,N,771,0,,,,2026-Q1,3.8436,A,F,
Q,KR,N,628,0,,,,1975-Q1,6.2599,A,F,
Q,KR,N,628,0,,,,1975-Q2,6.9856,A,F,
Q,KR,N,628,0,,,,1975-Q3,7.705,A,F,
Q,KR,N,628,0,,,,1975-Q4,8.2318,A,F,
Q,KR,N,628,0,,,,1976-Q1,8.4731,A,F,
Q,KR,N,628,0,,,,1976-Q2,8.9213,A,F,
Q,KR,N,628,0,,,,1976-Q3,9.636,A,F,
Q,KR,N,628,0,,,,1976-Q4,9.9354,A,F,
Q,KR,N,628,0,,,,1977-Q1,10.7706,A,F,
Q,KR,N,628,0,,,,1977-Q2,11.5583,A,F,
Q,KR,N,628,0,,,,1977-Q3,12.8493,A,F,
Q,KR,N,628,0,,,,1977-Q4,14.1702,A,F,
Q,KR,N,628,0,,,,1978-Q1,16.3164,A,F,
Q,KR,N,628,0,,,,1978-Q2,18.0323,A,F,
Q,KR,N,628,0,,,,1978-Q3,19.4053,A,F,
Q,KR,N,628,0,,,,1978-Q4,19.7727,A,F,
Q,KR,N,628,0,,,,1979-Q1,20.4747,A,F,
Q,KR,N,628,0,,,,1979-Q2,21.8954,A,F,
Q,KR,N,628,0,,,,1979-Q3,21.8769,A,F,
Q,KR,N,628,0,,,,1979-Q4,21.5505,A,F,
Q,KR,N,628,0,,,,1980-Q1,23.1287,A,F,
Q,KR,N,628,0,,,,1980-Q2,23.9772,A,F,
Q,KR,N,628,0,,,,1980-Q3,24.0634,A,F,
Q,KR,N,628,0,,,,1980-Q4,24.6545,A,F,
Q,KR,N,628,0,,,,1981-Q1,25.0567,A,F,
Q,KR,N,628,0,,,,1981-Q2,25.4652,A,F,
Q,KR,N,628,0,,,,1981-Q3,26.3299,A,F,
Q,KR,N,628,0,,,,1981-Q4,26.1477,A,F,
Q,KR,N,628,0,,,,1982-Q1,26.214,A,F,
Q,KR,N,628,0,,,,1982-Q2,26.4769,A,F,
Q,KR,N,628,0,,,,1982-Q3,27.3317,A,F,
Q,KR,N,628,0,,,,1982-Q4,28.5463,A,F,
Q,KR,N,628,0,,,,1983-Q1,30.4531,A,F,
Q,KR,N,628,0,,,,1983-Q2,31.7309,A,F,
Q,KR,N,628,0,,,,1983-Q3,32.7996,A,F,
Q,KR,N,628,0,,,,1983-Q4,33.6661,A,F,
Q,KR,N,628,0,,,,1984-Q1,35.119,A,F,
Q,KR,N,628,0,,,,1984-Q2,36.2099,A,F,
Q,KR,N,628,0,,,,1984-Q3,36.9418,A,F,
Q,KR,N,628,0,,,,1984-Q4,37.3747,A,F,
Q,KR,N,628,0,,,,1985-Q1,37.9773,A,F,
Q,KR,N,628,0,,,,1985-Q2,38.6716,A,F,
Q,KR,N,628,0,,,,1985-Q3,39.3262,A,F,
Q,KR,N,628,0,,,,1985-Q4,39.8559,A,F,
Q,KR,N,628,0,,,,1986-Q1,42.3793,A,F,
Q,KR,N,628,0,,,,1986-Q2,41.9143,A,F,
Q,KR,N,628,0,,,,1986-Q3,41.5973,A,F,
Q,KR,N,628,0,,,,1986-Q4,41.3859,A,F,
Q,KR,N,628,0,,,,1987-Q1,41.09,A,F,
Q,KR,N,628,0,,,,1987-Q2,41.09,A,F,
Q,KR,N,628,0,,,,1987-Q3,41.8086,A,F,
Q,KR,N,628,0,,,,1987-Q4,43.9223,A,F,
Q,KR,N,628,0,,,,1988-Q1,45.8035,A,F,
Q,KR,N,628,0,,,,1988-Q2,48.2976,A,F,
Q,KR,N,628,0,,,,1988-Q3,49.9674,A,F,
Q,KR,N,628,0,,,,1988-Q4,50.0097,A,F,
Q,KR,N,628,0,,,,1989-Q1,52.0811,A,F,
Q,KR,N,628,0,,,,1989-Q2,56.1394,A,F,
Q,KR,N,628,0,,,,1989-Q3,56.2873,A,F,
Q,KR,N,628,0,,,,1989-Q4,56.9849,A,F,
Q,KR,N,628,0,,,,1990-Q1,60.1342,A,F,
Q,KR,N,628,0,,,,1990-Q2,64.5096,A,F,
Q,KR,N,628,0,,,,1990-Q3,65.968,A,F,
Q,KR,N,628,0,,,,1990-Q4,68.8426,A,F,
Q,KR,N,628,0,,,,1991-Q1,70.6604,A,F,
Q,KR,N,628,0,,,,1991-Q2,73.1545,A,F,
Q,KR,N,628,0,,,,1991-Q3,72.3091,A,F,
Q,KR,N,628,0,,,,1991-Q4,70.1742,A,F,
Q,KR,N,628,0,,,,1992-Q1,68.4622,A,F,
Q,KR,N,628,0,,,,1992-Q2,67.1517,A,F,
Q,KR,N,628,0,,,,1992-Q3,66.0948,A,F,
Q,KR,N,628,0,,,,1992-Q4,65.9257,A,F,
Q,KR,N,628,0,,,,1993-Q1,65.5453,A,F,
Q,KR,N,628,0,,,,1993-Q2,64.9957,A,F,
Q,KR,N,628,0,,,,1993-Q3,64.1291,A,F,
Q,KR,N,628,0,,,,1993-Q4,63.7486,A,F,
Q,KR,N,628,0,,,,1994-Q1,63.643,A,F,
Q,KR,N,628,0,,,,1994-Q2,63.5373,A,F,
Q,KR,N,628,0,,,,1994-Q3,63.495,A,F,
Q,KR,N,628,0,,,,1994-Q4,63.5584,A,F,
Q,KR,N,628,0,,,,1995-Q1,63.495,A,F,
Q,KR,N,628,0,,,,1995-Q2,63.495,A,F,
Q,KR,N,628,0,,,,1995-Q3,63.4316,A,F,
Q,KR,N,628,0,,,,1995-Q4,63.4316,A,F,
Q,KR,N,628,0,,,,1996-Q1,63.6218,A,F,
Q,KR,N,628,0,,,,1996-Q2,63.8332,A,F,
Q,KR,N,628,0,,,,1996-Q3,63.9177,A,F,
Q,KR,N,628,0,,,,1996-Q4,64.2982,A,F,
Q,KR,N,628,0,,,,1997-Q1,65.5241,A,F,
Q,KR,N,628,0,,,,1997-Q2,65.9046,A,F,
Q,KR,N,628,0,,,,1997-Q3,65.9257,A,F,
Q,KR,N,628,0,,,,1997-Q4,65.8835,A,F,
Q,KR,N,628,0,,,,1998-Q1,63.9811,A,F,
Q,KR,N,628,0,,,,1998-Q2,59.479,A,F,
Q,KR,N,628,0,,,,1998-Q3,58.1051,A,F,
Q,KR,N,628,0,,,,1998-Q4,57.4499,A,F,
Q,KR,N,628,0,,,,1999-Q1,58.3588,A,F,
Q,KR,N,628,0,,,,1999-Q2,58.6758,A,F,
Q,KR,N,628,0,,,,1999-Q3,59.3099,A,F,
Q,KR,N,628,0,,,,1999-Q4,59.627,A,F,
Q,KR,N,628,0,,,,2000-Q1,59.9229,A,F,
Q,KR,N,628,0,,,,2000-Q2,60.1342,A,F,
Q,KR,N,628,0,,,,2000-Q3,60.1131,A,F,
Q,KR,N,628,0,,,,2000-Q4,60.0497,A,F,
Q,KR,N,628,0,,,,2001-Q1,59.9229,A,F,
Q,KR,N,628,0,,,,2001-Q2,61.0854,A,F,
Q,KR,N,628,0,,,,2001-Q3,63.4739,A,F,
Q,KR,N,628,0,,,,2001-Q4,65.2071,A,F,
Q,KR,N,628,0,,,,2002-Q1,69.0117,A,F,
Q,KR,N,628,0,,,,2002-Q2,71.7384,A,F,
Q,KR,N,628,0,,,,2002-Q3,74.2325,A,F,
Q,KR,N,628,0,,,,2002-Q4,76.3039,A,F,
Q,KR,N,628,0,,,,2003-Q1,76.7901,A,F,
Q,KR,N,628,0,,,,2003-Q2,79.0306,A,F,
Q,KR,N,628,0,,,,2003-Q3,80.4124,A,F,
Q,KR,N,628,0,,,,2003-Q4,81.3406,A,F,
Q,KR,N,628,0,,,,2004-Q1,80.6282,A,F,
Q,KR,N,628,0,,,,2004-Q2,80.8487,A,F,
Q,KR,N,628,0,,,,2004-Q3,80.2213,A,F,
Q,KR,N,628,0,,,,2004-Q4,79.4628,A,F,
Q,KR,N,628,0,,,,2005-Q1,79.1756,A,F,
Q,KR,N,628,0,,,,2005-Q2,80.4264,A,F,
Q,KR,N,628,0,,,,2005-Q3,81.9426,A,F,
Q,KR,N,628,0,,,,2005-Q4,82.1968,A,F,
Q,KR,N,628,0,,,,2006-Q1,83,A,F,
Q,KR,N,628,0,,,,2006-Q2,84.9264,A,F,
Q,KR,N,628,0,,,,2006-Q3,85.9437,A,F,
Q,KR,N,628,0,,,,2006-Q4,89.8204,A,F,
Q,KR,N,628,0,,,,2007-Q1,92.9299,A,F,
Q,KR,N,628,0,,,,2007-Q2,93.3399,A,F,
Q,KR,N,628,0,,,,2007-Q3,93.878,A,F,
Q,KR,N,628,0,,,,2007-Q4,94.558,A,F,
Q,KR,N,628,0,,,,2008-Q1,95.4294,A,F,
Q,KR,N,628,0,,,,2008-Q2,97.4392,A,F,
Q,KR,N,628,0,,,,2008-Q3,98.6174,A,F,
Q,KR,N,628,0,,,,2008-Q4,98.2808,A,F,
Q,KR,N,628,0,,,,2009-Q1,96.9146,A,F,
Q,KR,N,628,0,,,,2009-Q2,96.9103,A,F,
Q,KR,N,628,0,,,,2009-Q3,97.7728,A,F,
Q,KR,N,628,0,,,,2009-Q4,98.9283,A,F,
Q,KR,N,628,0,,,,2010-Q1,99.5077,A,F,
Q,KR,N,628,0,,,,2010-Q2,99.9959,A,F,
Q,KR,N,628,0,,,,2010-Q3,99.9233,A,F,
Q,KR,N,628,0,,,,2010-Q4,100.5731,A,F,
Q,KR,N,628,0,,,,2011-Q1,102.323,A,F,
Q,KR,N,628,0,,,,2011-Q2,104.7629,A,F,
Q,KR,N,628,0,,,,2011-Q3,106.3191,A,F,
Q,KR,N,628,0,,,,2011-Q4,107.6472,A,F,
Q,KR,N,628,0,,,,2012-Q1,108.2519,A,F,
Q,KR,N,628,0,,,,2012-Q2,108.5599,A,F,
Q,KR,N,628,0,,,,2012-Q3,108.3017,A,F,
Q,KR,N,628,0,,,,2012-Q4,107.9549,A,F,
Q,KR,N,628,0,,,,2013-Q1,107.7603,A,F,
Q,KR,N,628,0,,,,2013-Q2,107.6851,A,F,
Q,KR,N,628,0,,,,2013-Q3,107.6388,A,F,
Q,KR,N,628,0,,,,2013-Q4,108.076,A,F,
Q,KR,N,628,0,,,,2014-Q1,108.619,A,F,
Q,KR,N,628,0,,,,2014-Q2,109.1799,A,F,
Q,KR,N,628,0,,,,2014-Q3,109.5532,A,F,
Q,KR,N,628,0,,,,2014-Q4,110.3424,A,F,
Q,KR,N,628,0,,,,2015-Q1,111.0199,A,F,
Q,KR,N,628,0,,,,2015-Q2,112.4098,A,F,
Q,KR,N,628,0,,,,2015-Q3,113.8459,A,F,
Q,KR,N,628,0,,,,2015-Q4,115.1342,A,F,
Q,KR,N,628,0,,,,2016-Q1,115.6019,A,F,
Q,KR,N,628,0,,,,2016-Q2,115.7891,A,F,
Q,KR,N,628,0,,,,2016-Q3,116.1854,A,F,
Q,KR,N,628,0,,,,2016-Q4,116.8458,A,F,
Q,KR,N,628,0,,,,2017-Q1,117.0466,A,F,
Q,KR,N,628,0,,,,2017-Q2,117.2244,A,F,
Q,KR,N,628,0,,,,2017-Q3,117.8753,A,F,
Q,KR,N,628,0,,,,2017-Q4,118.3167,A,F,
Q,KR,N,628,0,,,,2018-Q1,118.9426,A,F,
Q,KR,N,628,0,,,,2018-Q2,119.5458,A,F,
Q,KR,N,628,0,,,,2018-Q3,120.3656,A,F,
Q,KR,N,628,0,,,,2018-Q4,122.0746,A,F,
Q,KR,N,628,0,,,,2019-Q1,122.1278,A,F,
Q,KR,N,628,0,,,,2019-Q2,121.7576,A,F,
Q,KR,N,628,0,,,,2019-Q3,121.718,A,F,
Q,KR,N,628,0,,,,2019-Q4,122.1546,A,F,
Q,KR,N,628,0,,,,2020-Q1,123.4607,A,F,
Q,KR,N,628,0,,,,2020-Q2,124.6709,A,F,
Q,KR,N,628,0,,,,2020-Q3,127.2227,A,F,
Q,KR,N,628,0,,,,2020-Q4,130.9111,A,F,
Q,KR,N,628,0,,,,2021-Q1,136.1153,A,F,
Q,KR,N,628,0,,,,2021-Q2,140.8894,A,F,
Q,KR,N,628,0,,,,2021-Q3,146.4089,A,F,
Q,KR,N,628,0,,,,2021-Q4,151.529,A,F,
Q,KR,N,628,0,,,,2022-Q1,153.2779,A,F,
Q,KR,N,628,0,,,,2022-Q2,154.1145,A,F,
Q,KR,N,628,0,,,,2022-Q3,154.12,A,F,
Q,KR,N,628,0,,,,2022-Q4,151.3923,A,F,
Q,KR,N,628,0,,,,2023-Q1,146.6481,A,F,
Q,KR,N,628,0,,,,2023-Q2,143.6407,A,F,
Q,KR,N,628,0,,,,2023-Q3,142.8322,A,F,
Q,KR,N,628,0,,,,2023-Q4,142.9153,A,F,
Q,KR,N,628,0,,,,2024-Q1,142.5474,A,F,
Q,KR,N,628,0,,,,2024-Q2,142.2513,A,F,
Q,KR,N,628,0,,,,2024-Q3,142.3633,A,F,
Q,KR,N,628,0,,,,2024-Q4,142.6825,A,F,
Q,KR,N,628,0,,,,2025-Q1,142.3289,A,F,
Q,KR,N,628,0,,,,2025-Q2,142.4055,A,F,
Q,KR,N,628,0,,,,2025-Q3,142.8669,A,F,
Q,KR,N,628,0,,,,2025-Q4,143.6856,A,F,
Q,KR,N,628,0,,,,2026-Q1,144.8397,A,F,
Q,PH,R,628,0,,,,2008-Q1,107.833,A,F,
Q,PH,R,628,0,,,,2008-Q2,109.6433,A,F,
Q,PH,R,628,0,,,,2008-Q3,106.7644,A,F,
Q,PH,R,628,0,,,,2008-Q4,107.0321,A,F,
Q,PH,R,628,0,,,,2009-Q1,105.4092,A,F,
Q,PH,R,628,0,,,,2009-Q2,104.437,A,F,
Q,PH,R,628,0,,,,2009-Q3,102.3312,A,F,
Q,PH,R,628,0,,,,2009-Q4,100.7028,A,F,
Q,PH,R,628,0,,,,2010-Q1,99.6264,A,F,
Q,PH,R,628,0,,,,2010-Q2,99.6697,A,F,
Q,PH,R,628,0,,,,2010-Q3,100.3991,A,F,
Q,PH,R,628,0,,,,2010-Q4,100.2939,A,F,
Q,PH,R,628,0,,,,2011-Q1,99.2431,A,F,
Q,PH,R,628,0,,,,2011-Q2,100.638,A,F,
Q,PH,R,628,0,,,,2011-Q3,101.1119,A,F,
Q,PH,R,628,0,,,,2011-Q4,102.3436,A,F,
Q,PH,R,628,0,,,,2012-Q1,106.1227,A,F,
Q,PH,R,628,0,,,,2012-Q2,106.3843,A,F,
Q,PH,R,628,0,,,,2012-Q3,105.8356,A,F,
Q,PH,R,628,0,,,,2012-Q4,107.3184,A,F,
Q,PH,R,628,0,,,,2013-Q1,110.7215,A,F,
Q,PH,R,628,0,,,,2013-Q2,114.0867,A,F,
Q,PH,R,628,0,,,,2013-Q3,117.0171,A,F,
Q,PH,R,628,0,,,,2013-Q4,119.5822,A,F,
Q,PH,R,628,0,,,,2014-Q1,121.1723,A,F,
Q,PH,R,628,0,,,,2014-Q2,123.3626,A,F,
Q,PH,R,628,0,,,,2014-Q3,124.8826,A,F,
Q,PH,R,628,0,,,,2014-Q4,127.9389,A,F,
Q,PH,R,628,0,,,,2015-Q1,131.356,A,F,
Q,PH,R,628,0,,,,2015-Q2,134.4341,A,F,
Q,PH,R,628,0,,,,2015-Q3,137.4626,A,F,
Q,PH,R,628,0,,,,2015-Q4,140.3737,A,F,
Q,PH,R,628,0,,,,2016-Q1,144.8195,A,F,
Q,PH,R,628,0,,,,2016-Q2,150.6483,A,F,
Q,PH,R,628,0,,,,2016-Q3,147.0285,A,F,
Q,PH,R,628,0,,,,2016-Q4,147.953,A,F,
Q,PH,R,628,0,,,,2017-Q1,150.1675,A,F,
Q,PH,R,628,0,,,,2017-Q2,146.7657,A,F,
Q,PH,R,628,0,,,,2017-Q3,145.765,A,F,
Q,PH,R,628,0,,,,2017-Q4,151.5943,A,F,
Q,PH,R,628,0,,,,2018-Q1,147.2966,A,F,
Q,PH,R,628,0,,,,2018-Q2,146.5649,A,F,
Q,PH,R,628,0,,,,2018-Q3,143.09,A,F,
Q,PH,R,628,0,,,,2018-Q4,143.68,A,F,
Q,PH,R,628,0,,,,2019-Q1,146.1543,A,F,
Q,PH,R,628,0,,,,2019-Q2,150.9074,A,F,
Q,PH,R,628,0,,,,2019-Q3,151.044,A,F,
Q,PH,R,628,0,,,,2019-Q4,154.2029,A,F,
Q,PH,R,628,0,,,,2020-Q1,153.5524,A,F,
Q,PH,R,628,0,,,,2020-Q2,160.9517,A,F,
Q,PH,R,628,0,,,,2020-Q3,156.9651,A,F,
Q,PH,R,628,0,,,,2020-Q4,155.7586,A,F,
Q,PH,R,628,0,,,,2021-Q1,153.6671,A,F,
Q,PH,R,628,0,,,,2021-Q2,158.4439,A,F,
Q,PH,R,628,0,,,,2021-Q3,158.3397,A,F,
Q,PH,R,628,0,,,,2021-Q4,159.9433,A,F,
Q,PH,R,628,0,,,,2022-Q1,162.2014,A,F,
Q,PH,R,628,0,,,,2022-Q2,164.7229,A,F,
Q,PH,R,628,0,,,,2022-Q3,169.3081,A,F,
Q,PH,R,628,0,,,,2022-Q4,167.4026,A,F,
Q,PH,R,628,0,,,,2023-Q1,164.9183,A,F,
Q,PH,R,628,0,,,,2023-Q2,171.6491,A,F,
Q,PH,R,628,0,,,,2023-Q3,172.5017,A,F,
Q,PH,R,628,0,,,,2023-Q4,165.6145,A,F,
Q,PH,R,628,0,,,,2024-Q1,171.4876,A,F,
Q,PH,R,628,0,,,,2024-Q2,178.4146,A,F,
Q,PH,R,628,0,,,,2024-Q3,179.8116,A,F,
Q,PH,R,628,0,,,,2024-Q4,177.2592,A,F,
Q,PH,R,628,0,,,,2025-Q1,180.4258,A,F,
Q,PH,R,628,0,,,,2025-Q2,189.3172,A,F,
Q,PH,R,628,0,,,,2025-Q3,180.6855,A,F,
Q,PH,R,628,0,,,,2025-Q4,177.1109,A,F,
Q,PH,R,628,0,,,,2026-Q1,183.3516,A,F,
Q,AU,N,771,0,,,,1971-Q1,10.9756,A,F,
Q,AU,N,771,0,,,,1971-Q2,11.477,A,F,
Q,AU,N,771,0,,,,1971-Q3,11.7476,A,F,
Q,AU,N,771,0,,,,1971-Q4,12.5235,A,F,
Q,AU,N,771,0,,,,1972-Q1,11.8132,A,F,
Q,AU,N,771,0,,,,1972-Q2,11.1907,A,F,
Q,AU,N,771,0,,,,1972-Q3,10.947,A,F,
Q,AU,N,771,0,,,,1972-Q4,12.636,A,F,
Q,AU,N,771,0,,,,1973-Q1,13.3497,A,F,
Q,AU,N,771,0,,,,1973-Q2,18.0354,A,F,
Q,AU,N,771,0,,,,1973-Q3,24.119,A,F,
Q,AU,N,771,0,,,,1973-Q4,25.9287,A,F,
Q,AU,N,771,0,,,,1974-Q1,30.4191,A,F,
Q,AU,N,771,0,,,,1974-Q2,27.2851,A,F,
Q,AU,N,771,0,,,,1974-Q3,19.1167,A,F,
Q,AU,N,771,0,,,,1974-Q4,14.0413,A,F,
Q,AU,N,771,0,,,,1975-Q1,9.2521,A,F,
Q,AU,N,771,0,,,,1975-Q2,10.075,A,F,
Q,AU,N,771,0,,,,1975-Q3,11.8644,A,F,
Q,AU,N,771,0,,,,1975-Q4,12.4677,A,F,
Q,AU,N,771,0,,,,1976-Q1,14.503,A,F,
Q,AU,N,771,0,,,,1976-Q2,12.5122,A,F,
Q,AU,N,771,0,,,,1976-Q3,9.2803,A,F,
Q,AU,N,771,0,,,,1976-Q4,9.6136,A,F,
Q,AU,N,771,0,,,,1977-Q1,8.2817,A,F,
Q,AU,N,771,0,,,,1977-Q2,8.3081,A,F,
Q,AU,N,771,0,,,,1977-Q3,8.7955,A,F,
Q,AU,N,771,0,,,,1977-Q4,7.3017,A,F,
Q,AU,N,771,0,,,,1978-Q1,7.362,A,F,
Q,AU,N,771,0,,,,1978-Q2,4.5545,A,F,
Q,AU,N,771,0,,,,1978-Q3,4.7391,A,F,
Q,AU,N,771,0,,,,1978-Q4,3.989,A,F,
Q,AU,N,771,0,,,,1979-Q1,6.7429,A,F,
Q,AU,N,771,0,,,,1979-Q2,13.7944,A,F,
Q,AU,N,771,0,,,,1979-Q3,15.7414,A,F,
Q,AU,N,771,0,,,,1979-Q4,16.4724,A,F,
Q,AU,N,771,0,,,,1980-Q1,12.9907,A,F,
Q,AU,N,771,0,,,,1980-Q2,11.7529,A,F,
Q,AU,N,771,0,,,,1980-Q3,12.8121,A,F,
Q,AU,N,771,0,,,,1980-Q4,14.6271,A,F,
Q,AU,N,771,0,,,,1981-Q1,19.2672,A,F,
Q,AU,N,771,0,,,,1981-Q2,17.1875,A,F,
Q,AU,N,771,0,,,,1981-Q3,11.4444,A,F,
Q,AU,N,771,0,,,,1981-Q4,12.9014,A,F,
Q,AU,N,771,0,,,,1982-Q1,5.0053,A,F,
Q,AU,N,771,0,,,,1982-Q2,4.7949,A,F,
Q,AU,N,771,0,,,,1982-Q3,4.9125,A,F,
Q,AU,N,771,0,,,,1982-Q4,-0.2495,A,F,
Q,AU,N,771,0,,,,1983-Q1,3.4805,A,F,
Q,AU,N,771,0,,,,1983-Q2,3.9149,A,F,
Q,AU,N,771,0,,,,1983-Q3,5.1059,A,F,
Q,AU,N,771,0,,,,1983-Q4,10.4052,A,F,
Q,AU,N,771,0,,,,1984-Q1,11.1138,A,F,
Q,AU,N,771,0,,,,1984-Q2,9.8658,A,F,
Q,AU,N,771,0,,,,1984-Q3,15.1659,A,F,
Q,AU,N,771,0,,,,1984-Q4,9.9683,A,F,
Q,AU,N,771,0,,,,1985-Q1,11.8886,A,F,
Q,AU,N,771,0,,,,1985-Q2,10.4158,A,F,
Q,AU,N,771,0,,,,1985-Q3,8.4362,A,F,
Q,AU,N,771,0,,,,1985-Q4,10.1566,A,F,
Q,AU,N,771,0,,,,1986-Q1,7.1359,A,F,
Q,AU,N,771,0,,,,1986-Q2,8.948,A,F,
Q,AU,N,771,0,,,,1986-Q3,3.5863,A,F,
Q,AU,N,771,0,,,,1986-Q4,3.2729,A,F,
Q,AU,N,771,0,,,,1987-Q1,2.1775,A,F,
Q,AU,N,771,0,,,,1987-Q2,0.5879,A,F,
Q,AU,N,771,0,,,,1987-Q3,5.2024,A,F,
Q,AU,N,771,0,,,,1987-Q4,9.0004,A,F,
Q,AU,N,771,0,,,,1988-Q1,12.5537,A,F,
Q,AU,N,771,0,,,,1988-Q2,17.2866,A,F,
Q,AU,N,771,0,,,,1988-Q3,26.5889,A,F,
Q,AU,N,771,0,,,,1988-Q4,32.8792,A,F,
Q,AU,N,771,0,,,,1989-Q1,37.5656,A,F,
Q,AU,N,771,0,,,,1989-Q2,33.1169,A,F,
